url,toc_title,title,display_title,description,summary,updated_at,ms_topic,sub_skill_type,confidence,has_expert_knowledge,classification_reason
https://learn.microsoft.com/en-us/azure/azure-fluid-relay/how-tos/container-deletion,How to: Delete a Fluid container,Delete Fluid containers - Azure Fluid Relay,Delete Azure Fluid Relay containers using Azure CLI,Learn how to delete individual containers using az-cli,"In this scenario, we will be deleting an existing Fluid container. Once a container is deleted, applications referencing the container will no longer be able to access the container or its data.",2022-09-19T17:11:00.000Z,reference,configuration,0.6,True,"Shows how to delete containers via az CLI, implying specific commands and parameters unique to Fluid Relay container management."
https://learn.microsoft.com/en-us/azure/azure-fluid-relay/how-tos/container-recovery,How to: Recover Container data,Recovering Fluid data - Azure Fluid Relay,Recover corrupted Azure Fluid Relay container data,Learn how to recover container data,"In this scenario, we explore data recovery. We consider data to be corrupted when container reaches an invalid state where it can't process further user actions. The outcome of corrupted state is container being unexpectedly closed. Often it's transient state, and upon reopening, the container may behave as expected. In a situation where a container fails to load even after multiple retries, we offer APIs and flows you can use to recover your data, as described below.",2024-06-24T22:06:00.000Z,reference,troubleshooting,0.75,True,"Defines corrupted container states, transient vs persistent failures, and provides APIs/flows for data recovery; this is a symptom-to-solution troubleshooting guide specific to Fluid Relay."
https://learn.microsoft.com/en-us/azure/azure-fluid-relay/how-tos/deploy-fluid-static-web-apps,How to: Deploy Fluid applications using Azure Static Web Apps,How to: Deploy Fluid applications using Azure Static Web Apps - Azure Fluid Relay,Deploy Azure Fluid applications with Azure Static Web Apps,Detailed explanation about how Fluid applications can be hosted on Azure Static Web Apps,"This article demonstrates how to deploy Fluid apps using Azure Static Web Apps. TheFluidHelloWorldrepository contains a Fluid application calledDiceRollerthat enables all connected clients to roll a die and view the result.  In this how-to, you deploy the DiceRoller application to Azure Static Web Apps using the Visual Studio Code extension. If you don't have an Azure subscription,create a free trial account.",2022-09-16T17:04:00.000Z,article,deployment,0.6,True,Demonstrates deploying Fluid apps via Azure Static Web Apps; likely includes product-specific deployment configuration and constraints for this hosting model.
https://learn.microsoft.com/en-us/azure/azure-fluid-relay/how-tos/fluid-json-web-token,How to: Use JWT tokens,Azure Fluid Relay token contract - Azure Fluid Relay,Construct and use Azure Fluid Relay JSON Web Tokens,Better understand the JSON Web Token used in Azure Fluid Relay,Requests sent to Azure Fluid Relay should contain a JWT in the authorization header. This token should besigned by the tenant key.,2022-11-21T23:04:00.000Z,reference,security,0.85,True,"Defines the JWT contract for Fluid Relay, including signing with the tenant key and required claims/structure; this is detailed, product-specific auth token configuration."
https://learn.microsoft.com/en-us/azure/azure-fluid-relay/how-tos/local-mode-with-azure-client,How to: Use AzureClient for local testing,How to: Use AzureClient for local testing - Azure Fluid Relay,Configure AzureClient local mode for Fluid app testing,How to use AzureClient to test an application without a service,This article walks through the steps to configureAzureClientin local mode and use it to test your Fluid application locally.,2022-07-29T22:02:00.000Z,reference,configuration,0.65,True,Focuses on configuring AzureClient in local mode; likely includes specific configuration options and values unique to this client.
https://learn.microsoft.com/en-us/azure/azure-fluid-relay/how-tos/provision-fluid-azure-portal,How to: Provision an Azure Fluid Relay service,How to: Provision an Azure Fluid Relay service - Azure Fluid Relay,,How to provision an Azure Fluid Relay service using the Azure portal,"Before you can connect your app to an Azure Fluid Relay, you must provision an Azure Fluid Relay server resource in your Azure account. This article walks through the steps to get your Azure Fluid Relay service provisioned and ready to use.",2023-01-30T18:05:00.000Z,article,,0.3,False,Portal provisioning how-to; likely step-by-step UI instructions without detailed config parameter tables or limits.
https://learn.microsoft.com/en-us/azure/azure-fluid-relay/how-tos/rotate-fluid-relay-access-keys,How to: Rotate Azure Fluid Relay access keys,Rotate Azure Fluid Relay access keys - Azure Fluid Relay,Rotate and manage Azure Fluid Relay access keys securely,Learn how to rotate Azure Fluid Relay access keys.,This article provides an overview of managing access keys (tenant keys) in Azure Fluid Relay Service. Microsoft recommends that you regularly rotate your keys for better security.,2024-08-15T05:40:00.000Z,reference,security,0.7,True,"Key rotation guidance for a specific Azure service is typically security-focused and includes product-specific steps and parameters (for example, which keys, how to switch clients, sequencing). This is concrete security configuration/operations content rather than conceptual security theory."
https://learn.microsoft.com/en-us/azure/azure-fluid-relay/how-tos/test-automation,How to: Use test automation with Azure Fluid Relay,How to: Use test automation with Azure Fluid Relay - Azure Fluid Relay,Automate testing for Azure Fluid Relay applications,How to use test automation libraries to create automated tests for Fluid applications,"Testing and automation are crucial to maintaining the quality and longevity of your code. Internally, Fluid uses a range of unit and integration tests powered byMocha,Jest,Puppeteer, andwebpack. You can run tests using the local@fluidframework/azure-local-serviceor using a test tenant in Azure Fluid Relay service. AzureClient can be configured to connect to both a remote service and a local service, which enables you to use a single client type between tests against live and local service instan",2022-09-21T17:04:00.000Z,article,best-practices,0.6,True,"Describes using specific test frameworks and AzureClient configurations (local vs remote, test tenant) for Fluid apps; these are product-specific testing patterns and gotchas."
https://learn.microsoft.com/en-us/azure/azure-fluid-relay/how-tos/use-audience-in-fluid,How to: Use audience features in the Fluid Framework,How to: Use audience features in the Fluid Framework - Azure Fluid Relay,,Learn how to use audience features in the Fluid Framework,"In this tutorial, you'll learn about using the Fluid FrameworkAudiencewithReactto create a visual demonstration of users connecting to a container. The audience object holds information related to all users connected to the container. In this example, the Azure Client library will be used to create the container and audience. The following image shows ID buttons and a container ID input field. Leaving the container ID field blank and clicking a user ID button will create a new container and join",2022-11-15T23:04:00.000Z,reference,,0.3,False,"Tutorial-style usage of audience features with React and Azure Client; likely shows example code but not organized configuration tables, limits, or product-specific error mappings. Does not clearly match any expert-knowledge sub-skill category as defined."
https://learn.microsoft.com/en-us/azure/azure-fluid-relay/how-tos/validate-document-creator,How to: Validate a User Created a Document,How to: Validate a user who created a container - Azure Fluid Relay,Validate container creator identity in Azure Fluid Relay,How to validate that the user who created a container is the same user who is claiming to be accessing the container.,"When you create a container in Azure Fluid Relay, the JWT provided by the ITokenProvider for the creation request can only be used once. After creating a container, the client must generate a new JWT that contains the document ID (which is really the container ID) provided by the service at creation time. If an application has an authorization service that manages container access control, it needs to know who created a container with a given ID in order to authorize the generation of a new JWT ",2024-01-03T23:07:00.000Z,reference,security,0.8,True,Explains one-time JWT usage for container creation and how to verify the creator when issuing new JWTs; this is a product-specific authorization pattern.
https://learn.microsoft.com/en-us/azure/azure-fluid-relay/overview/overview,Azure Fluid Relay overview,Azure Fluid Relay overview - Azure Fluid Relay,,Overview of the Fluid Framework and Azure Fluid Relay.,"TheFluid Frameworkis an open source, platform independent framework.Azure Fluid Relayis a managed offering for the Fluid Framework that helps developers build real-time collaborative experiences and replicate state across connected JavaScript clients in real-time.",2022-07-29T22:02:00.000Z,overview,,0.1,False,"High-level product and framework overview without concrete limits, configs, or error details."
https://learn.microsoft.com/en-us/azure/azure-fluid-relay/quickstarts/quickstart-dice-roll,Quickstart: Dice Roller,Quickstart: Dice roller - Azure Fluid Relay,,Quickly create a dice rolling app using the Azure Fluid Relay service,"In this quickstart, we'll walk through the process of creating a dice roller app that uses the Azure Fluid Relay service. The quickstart is broken into two parts. In part one, we'll create the app itself and run it against a local Fluid server. In part two, we'll reconfigure the app to run against the Azure Fluid Relay service instead of the local dev server. The sample code used in this quickstart is availablehere.",2023-03-13T00:00:00.000Z,quickstart,,0.2,False,"Quickstart tutorial showing how to build a sample app; no detailed configuration tables, limits, or troubleshooting mappings."
https://learn.microsoft.com/en-us/azure/azure-fluid-relay/reference/service-limits,Service limits,Azure Fluid Relay limits - Azure Fluid Relay,Azure Fluid Relay service limits and throttling constraints,Limits and throttles applied in Azure Fluid Relay.,This article outlines known limitations of Azure Fluid Relay.,2023-10-17T22:13:00.000Z,reference,limits-quotas,0.95,True,"A 'service limits' page for a specific Azure service almost always lists concrete numeric limits, throttles, and constraints (for example, max connections, operations per second, size limits). This directly matches the limits-quotas definition with expert numeric details not known from training."
https://learn.microsoft.com/en-us/azure/azure-fluid-relay/resources/faq,FAQ,Azure Fluid Relay FAQ - Azure Fluid Relay,,Frequently asked questions about Fluid Relay,The following are frequently asked questions about Azure Fluid Relay,2023-01-29T12:16:00.000Z,reference,,0.2,False,"FAQ pages often mix conceptual and high-level answers; the summary does not indicate structured limits, configuration tables, or error-code-based troubleshooting. Without clear evidence of such expert details, it does not meet any specific sub-skill category."
https://learn.microsoft.com/en-us/azure/azure-fluid-relay/resources/support,Support,Azure Fluid Relay support - Azure Fluid Relay,,Help and support options for Azure Fluid Relay.,"If you have an issue or question involving Azure Fluid Relay, the following options are available: Important For ongoing service issues that are time sensitive, creating an Azure support request is the preferred option.",2022-08-31T17:07:00.000Z,reference,,0.1,False,"Support options page is about how to get help (support requests, channels). It does not describe technical limits, configuration parameters, security roles, or troubleshooting mappings."
